Time,CO2 Sensor,,,,,,,,
오전 5:15:24,724.00,,,,,,,,
오전 5:15:25,724.00,,,,,,,,
오전 5:15:26,724.00,,,,,,,,
오전 5:15:27,724.00,,,,,,,,
오전 5:15:28,724.00,,,,,,,,
오전 5:15:29,724.00,,,,,,,,
오전 5:15:30,724.00,,,,,,,,
오전 5:15:31,724.00,,,,,,,,
오전 5:15:32,724.00,,,,,,,,
오전 5:15:33,724.00,,,,,,,,
오전 5:15:34,724.00,,,,,,,,
오전 5:15:35,723.00,,,,,,,,
오전 5:15:36,722.00,,,,,,,,
오전 5:15:37,721.00,,,,,,,,
오전 5:15:38,720.00,,,,,,,,
오전 5:15:39,719.00,,,,,,,,
오전 5:15:41,719.00,,,,,,,,
오전 5:15:42,718.00,,,,,,,,
오전 5:15:43,717.00,,,,,,,,
오전 5:15:44,716.00,,,,,,,,
오전 5:15:45,715.00,,,,,,,,
오전 5:15:46,715.00,,,,,,,,
오전 5:15:47,714.00,,,,,,,,
오전 5:15:48,714.00,,,,,,,,
오전 5:15:49,714.00,,,,,,,,
오전 5:15:50,714.00,,,,,,,,
오전 5:15:51,714.00,,,,,,,,
오전 5:15:52,714.00,,,,,,,,
오전 5:15:53,713.00,,,,,,,,
오전 5:15:54,712.00,,,,,,,,
오전 5:15:55,710.00,,,,,,,,
오전 5:15:56,709.00,,,,,,,,
오전 5:15:57,708.00,,,,,,,,
오전 5:15:58,708.00,,,,,,,,
오전 5:15:59,707.00,,,,,,,,
오전 5:16:00,707.00,,,,,,,,
오전 5:16:01,708.00,,,,,,,,
오전 5:16:02,708.00,,,,,,,,
오전 5:16:03,709.00,,,,,,,,
오전 5:16:04,709.00,,,,,,,,
오전 5:16:05,710.00,,,,,,,,
오전 5:16:06,711.00,,,,,,,,
오전 5:16:07,713.00,,,,,,,,
오전 5:16:08,714.00,,,,,,,,
오전 5:16:09,715.00,,,,,,,,
오전 5:16:10,716.00,,,,,,,,
오전 5:16:11,717.00,,,,,,,,
오전 5:16:12,718.00,,,,,,,,
오전 5:16:13,719.00,,,,,,,,
오전 5:16:14,720.00,,,,,,,,
오전 5:16:15,720.00,,,,,,,,
오전 5:16:16,721.00,,,,,,,,
오전 5:16:17,722.00,,,,,,,,
오전 5:16:18,723.00,,,,,,,,
오전 5:16:19,724.00,,,,,,,,
오전 5:16:20,725.00,,,,,,,,
오전 5:16:21,726.00,,,,,,,,
오전 5:16:22,727.00,,,,,,,,
오전 5:16:23,728.00,,,,,,,,
오전 5:16:24,728.00,,,,,,,,
오전 5:16:25,729.00,,,,,,,,
오전 5:16:26,730.00,,,,,,,,
오전 5:16:27,731.00,,,,,,,,
오전 5:16:28,732.00,,,,,,,,
오전 5:16:29,733.00,,,,,,,,
오전 5:16:30,732.00,,,,,,,,
오전 5:16:31,731.00,,,,,,,,
오전 5:16:32,730.00,,,,,,,,
오전 5:16:33,730.00,,,,,,,,
오전 5:16:34,729.00,,,,,,,,
오전 5:16:35,729.00,,,,,,,,
오전 5:16:36,728.00,,,,,,,,
오전 5:16:37,728.00,,,,,,,,
오전 5:16:38,728.00,,,,,,,,
오전 5:16:39,728.00,,,,,,,,
오전 5:16:40,728.00,,,,,,,,
오전 5:16:41,728.00,,,,,,,,
오전 5:16:42,728.00,,,,,,,,
오전 5:16:43,728.00,,,,,,,,
오전 5:16:44,728.00,,,,,,,,
오전 5:16:45,727.00,,,,,,,,
오전 5:16:46,727.00,,,,,,,,
오전 5:16:47,727.00,,,,,,,,
오전 5:16:48,726.00,,,,,,,,
오전 5:16:49,726.00,,,,,,,,
오전 5:16:50,726.00,,,,,,,,
오전 5:16:51,727.00,,,,,,,,
오전 5:16:52,727.00,,,,,,,,
오전 5:16:53,727.00,,,,,,,,
오전 5:16:54,727.00,,,,,,,,
오전 5:16:55,728.00,,,,,,,,
오전 5:16:56,728.00,,,,,,,,
오전 5:16:57,728.00,,,,,,,,
오전 5:16:58,727.00,,,,,,,,
오전 5:16:59,727.00,,,,,,,,
오전 5:17:00,726.00,,,,,,,,
오전 5:17:01,725.00,,,,,,,,
오전 5:17:02,725.00,,,,,,,,
오전 5:17:03,724.00,,,,,,,,
오전 5:17:04,724.00,,,,,,,,
오전 5:17:05,724.00,,,,,,,,
오전 5:17:06,724.00,,,,,,,,
오전 5:17:07,724.00,,,,,,,,
오전 5:17:08,724.00,,,,,,,,
오전 5:17:10,724.00,,,,,,,,
오전 5:17:11,724.00,,,,,,,,
오전 5:17:12,724.00,,,,,,,,
오전 5:17:13,723.00,,,,,,,,
오전 5:17:14,723.00,,,,,,,,
오전 5:17:15,723.00,,,,,,,,
오전 5:17:16,723.00,,,,,,,,
오전 5:17:17,723.00,,,,,,,,
오전 5:17:18,723.00,,,,,,,,
오전 5:17:19,723.00,,,,,,,,
오전 5:17:20,723.00,,,,,,,,
오전 5:17:21,722.00,,,,,,,,
오전 5:17:22,722.00,,,,,,,,
오전 5:17:23,721.00,,,,,,,,
오전 5:17:24,720.00,,,,,,,,
오전 5:17:25,720.00,,,,,,,,
오전 5:17:26,720.00,,,,,,,,
오전 5:17:27,720.00,,,,,,,,
오전 5:17:28,720.00,,,,,,,,
오전 5:17:29,720.00,,,,,,,,
오전 5:17:30,719.00,,,,,,,,
오전 5:17:31,719.00,,,,,,,,
오전 5:17:32,718.00,,,,,,,,
오전 5:17:33,718.00,,,,,,,,
오전 5:17:34,718.00,,,,,,,,
오전 5:17:35,718.00,,,,,,,,
오전 5:17:36,718.00,,,,,,,,
오전 5:17:37,718.00,,,,,,,,
오전 5:17:38,719.00,,,,,,,,
오전 5:17:39,719.00,,,,,,,,
오전 5:17:40,719.00,,,,,,,,
오전 5:17:41,720.00,,,,,,,,
오전 5:17:42,720.00,,,,,,,,
오전 5:17:43,721.00,,,,,,,,
오전 5:17:44,721.00,,,,,,,,
오전 5:17:45,722.00,,,,,,,,
오전 5:17:46,722.00,,,,,,,,
오전 5:17:47,723.00,,,,,,,,
오전 5:17:48,723.00,,,,,,,,
오전 5:17:49,723.00,,,,,,,,
오전 5:17:50,723.00,,,,,,,,
오전 5:17:51,723.00,,,,,,,,
오전 5:17:52,723.00,,,,,,,,
오전 5:17:53,724.00,,,,,,,,
오전 5:17:54,725.00,,,,,,,,
오전 5:17:55,726.00,,,,,,,,
오전 5:17:56,726.00,,,,,,,,
오전 5:17:57,725.00,,,,,,,,
오전 5:17:58,724.00,,,,,,,,
오전 5:17:59,723.00,,,,,,,,
오전 5:18:00,721.00,,,,,,,,
오전 5:18:01,721.00,,,,,,,,
오전 5:18:02,720.00,,,,,,,,
오전 5:18:03,720.00,,,,,,,,
오전 5:18:04,720.00,,,,,,,,
오전 5:18:05,720.00,,,,,,,,
오전 5:18:06,720.00,,,,,,,,
오전 5:18:07,719.00,,,,,,,,
오전 5:18:08,717.00,,,,,,,,
오전 5:18:09,716.00,,,,,,,,
오전 5:18:10,715.00,,,,,,,,
오전 5:18:11,714.00,,,,,,,,
오전 5:18:12,714.00,,,,,,,,
오전 5:18:13,714.00,,,,,,,,
오전 5:18:14,713.00,,,,,,,,
오전 5:18:15,712.00,,,,,,,,
오전 5:18:16,711.00,,,,,,,,
오전 5:18:17,711.00,,,,,,,,
오전 5:18:18,711.00,,,,,,,,
오전 5:18:19,712.00,,,,,,,,
오전 5:18:20,713.00,,,,,,,,
오전 5:18:21,715.00,,,,,,,,
오전 5:18:22,716.00,,,,,,,,
오전 5:18:23,716.00,,,,,,,,
오전 5:18:24,716.00,,,,,,,,
오전 5:18:25,716.00,,,,,,,,
오전 5:18:26,716.00,,,,,,,,
오전 5:18:27,714.00,,,,,,,,
오전 5:18:28,713.00,,,,,,,,
오전 5:18:29,712.00,,,,,,,,
오전 5:18:30,711.00,,,,,,,,
오전 5:18:31,710.00,,,,,,,,
오전 5:18:32,709.00,,,,,,,,
오전 5:18:33,708.00,,,,,,,,
오전 5:18:34,708.00,,,,,,,,
오전 5:18:35,707.00,,,,,,,,
오전 5:18:36,707.00,,,,,,,,
오전 5:18:37,708.00,,,,,,,,
오전 5:18:38,709.00,,,,,,,,
오전 5:18:40,710.00,,,,,,,,
오전 5:18:41,712.00,,,,,,,,
오전 5:18:42,713.00,,,,,,,,
오전 5:18:43,714.00,,,,,,,,
오전 5:18:44,714.00,,,,,,,,
오전 5:18:45,713.00,,,,,,,,
오전 5:18:46,712.00,,,,,,,,
오전 5:18:47,712.00,,,,,,,,
오전 5:18:48,712.00,,,,,,,,
오전 5:18:49,712.00,,,,,,,,
오전 5:18:50,712.00,,,,,,,,
오전 5:18:51,711.00,,,,,,,,
오전 5:18:52,711.00,,,,,,,,
오전 5:18:53,711.00,,,,,,,,
오전 5:18:54,711.00,,,,,,,,
오전 5:18:55,711.00,,,,,,,,
오전 5:18:56,711.00,,,,,,,,
오전 5:18:57,711.00,,,,,,,,
오전 5:18:58,711.00,,,,,,,,
오전 5:18:59,712.00,,,,,,,,
오전 5:19:00,713.00,,,,,,,,
오전 5:19:01,714.00,,,,,,,,
오전 5:19:02,716.00,,,,,,,,
오전 5:19:03,716.00,,,,,,,,
오전 5:19:04,717.00,,,,,,,,
오전 5:19:05,718.00,,,,,,,,
오전 5:19:06,719.00,,,,,,,,
오전 5:19:07,719.00,,,,,,,,
오전 5:19:08,720.00,,,,,,,,
오전 5:19:09,720.00,,,,,,,,
오전 5:19:10,720.00,,,,,,,,
오전 5:19:11,720.00,,,,,,,,
오전 5:19:12,720.00,,,,,,,,
오전 5:19:13,721.00,,,,,,,,
오전 5:19:14,722.00,,,,,,,,
오전 5:19:15,724.00,,,,,,,,
오전 5:19:16,725.00,,,,,,,,
오전 5:19:17,727.00,,,,,,,,
오전 5:19:18,729.00,,,,,,,,
오전 5:19:19,730.00,,,,,,,,
오전 5:19:20,732.00,,,,,,,,
오전 5:19:21,733.00,,,,,,,,
오전 5:19:22,733.00,,,,,,,,
오전 5:19:23,733.00,,,,,,,,
오전 5:19:24,733.00,,,,,,,,
오전 5:19:25,732.00,,,,,,,,
오전 5:19:26,732.00,,,,,,,,
오전 5:19:27,732.00,,,,,,,,
오전 5:19:28,732.00,,,,,,,,
오전 5:19:29,732.00,,,,,,,,
오전 5:19:30,732.00,,,,,,,,
오전 5:19:31,732.00,,,,,,,,
오전 5:19:32,732.00,,,,,,,,
오전 5:19:33,732.00,,,,,,,,
오전 5:19:34,732.00,,,,,,,,
오전 5:19:35,732.00,,,,,,,,
오전 5:19:36,732.00,,,,,,,,
오전 5:19:37,733.00,,,,,,,,
오전 5:19:38,734.00,,,,,,,,
오전 5:19:39,736.00,,,,,,,,
오전 5:19:40,737.00,,,,,,,,
오전 5:19:41,739.00,,,,,,,,
오전 5:19:42,741.00,,,,,,,,
오전 5:19:43,742.00,,,,,,,,
오전 5:19:44,743.00,,,,,,,,
오전 5:19:45,744.00,,,,,,,,
오전 5:19:46,744.00,,,,,,,,
오전 5:19:47,744.00,,,,,,,,
오전 5:19:48,744.00,,,,,,,,
오전 5:19:49,744.00,,,,,,,,
오전 5:19:50,744.00,,,,,,,,
오전 5:19:51,744.00,,,,,,,,
오전 5:19:52,745.00,,,,,,,,
오전 5:19:53,746.00,,,,,,,,
오전 5:19:54,747.00,,,,,,,,
오전 5:19:55,749.00,,,,,,,,
오전 5:19:56,751.00,,,,,,,,
오전 5:19:57,752.00,,,,,,,,
오전 5:19:58,753.00,,,,,,,,
오전 5:19:59,753.00,,,,,,,,
오전 5:20:00,753.00,,,,,,,,
오전 5:20:01,753.00,,,,,,,,
오전 5:20:02,752.00,,,,,,,,
오전 5:20:03,751.00,,,,,,,,
오전 5:20:04,751.00,,,,,,,,
오전 5:20:05,751.00,,,,,,,,
오전 5:20:06,752.00,,,,,,,,
오전 5:20:07,753.00,,,,,,,,
오전 5:20:09,755.00,,,,,,,,
오전 5:20:10,757.00,,,,,,,,
오전 5:20:11,759.00,,,,,,,,
오전 5:20:12,760.00,,,,,,,,
오전 5:20:13,762.00,,,,,,,,
오전 5:20:14,764.00,,,,,,,,
오전 5:20:15,765.00,,,,,,,,
오전 5:20:16,767.00,,,,,,,,
오전 5:20:17,768.00,,,,,,,,
오전 5:20:18,769.00,,,,,,,,
오전 5:20:19,769.00,,,,,,,,
오전 5:20:20,769.00,,,,,,,,
오전 5:20:21,768.00,,,,,,,,
오전 5:20:22,767.00,,,,,,,,
오전 5:20:23,767.00,,,,,,,,
오전 5:20:24,767.00,,,,,,,,
오전 5:20:25,768.00,,,,,,,,
오전 5:20:26,769.00,,,,,,,,
오전 5:20:27,769.00,,,,,,,,
오전 5:20:28,768.00,,,,,,,,
오전 5:20:29,766.00,,,,,,,,
오전 5:20:30,765.00,,,,,,,,
오전 5:20:31,763.00,,,,,,,,
오전 5:20:32,762.00,,,,,,,,
오전 5:20:33,762.00,,,,,,,,
오전 5:20:34,761.00,,,,,,,,
오전 5:20:35,762.00,,,,,,,,
오전 5:20:36,762.00,,,,,,,,
오전 5:20:37,763.00,,,,,,,,
오전 5:20:38,764.00,,,,,,,,
오전 5:20:39,765.00,,,,,,,,
오전 5:20:40,767.00,,,,,,,,
오전 5:20:41,769.00,,,,,,,,
오전 5:20:42,770.00,,,,,,,,
오전 5:20:43,771.00,,,,,,,,
오전 5:20:44,771.00,,,,,,,,
오전 5:20:45,771.00,,,,,,,,
오전 5:20:46,771.00,,,,,,,,
오전 5:20:47,771.00,,,,,,,,
오전 5:20:48,772.00,,,,,,,,
오전 5:20:49,773.00,,,,,,,,
오전 5:20:50,774.00,,,,,,,,
오전 5:20:51,775.00,,,,,,,,
오전 5:20:52,776.00,,,,,,,,
오전 5:20:53,777.00,,,,,,,,
오전 5:20:54,777.00,,,,,,,,
오전 5:20:55,777.00,,,,,,,,
오전 5:20:56,776.00,,,,,,,,
오전 5:20:57,775.00,,,,,,,,
오전 5:20:58,775.00,,,,,,,,
오전 5:20:59,775.00,,,,,,,,
오전 5:21:00,775.00,,,,,,,,
오전 5:21:01,776.00,,,,,,,,
오전 5:21:02,776.00,,,,,,,,
오전 5:21:03,777.00,,,,,,,,
오전 5:21:04,778.00,,,,,,,,
오전 5:21:05,779.00,,,,,,,,
오전 5:21:06,780.00,,,,,,,,
오전 5:21:07,781.00,,,,,,,,
오전 5:21:08,781.00,,,,,,,,
오전 5:21:09,781.00,,,,,,,,
오전 5:21:10,782.00,,,,,,,,
오전 5:21:11,782.00,,,,,,,,
오전 5:21:12,782.00,,,,,,,,
오전 5:21:13,782.00,,,,,,,,
오전 5:21:14,782.00,,,,,,,,
오전 5:21:15,782.00,,,,,,,,
오전 5:21:16,782.00,,,,,,,,
오전 5:21:17,782.00,,,,,,,,
오전 5:21:18,782.00,,,,,,,,
오전 5:21:19,781.00,,,,,,,,
오전 5:21:20,780.00,,,,,,,,
오전 5:21:21,780.00,,,,,,,,
오전 5:21:22,778.00,,,,,,,,
오전 5:21:23,777.00,,,,,,,,
오전 5:21:24,775.00,,,,,,,,
오전 5:21:25,773.00,,,,,,,,
오전 5:21:26,771.00,,,,,,,,
오전 5:21:27,769.00,,,,,,,,
오전 5:21:28,768.00,,,,,,,,
오전 5:21:29,767.00,,,,,,,,
오전 5:21:30,767.00,,,,,,,,
오전 5:21:31,767.00,,,,,,,,
오전 5:21:32,767.00,,,,,,,,
오전 5:21:33,768.00,,,,,,,,
오전 5:21:34,768.00,,,,,,,,
오전 5:21:35,767.00,,,,,,,,
오전 5:21:36,767.00,,,,,,,,
오전 5:21:37,766.00,,,,,,,,
오전 5:21:39,764.00,,,,,,,,
오전 5:21:40,762.00,,,,,,,,
오전 5:21:41,760.00,,,,,,,,
오전 5:21:42,759.00,,,,,,,,
오전 5:21:43,757.00,,,,,,,,
오전 5:21:44,757.00,,,,,,,,
오전 5:21:45,757.00,,,,,,,,
오전 5:21:46,757.00,,,,,,,,
오전 5:21:47,757.00,,,,,,,,
오전 5:21:48,757.00,,,,,,,,
오전 5:21:49,757.00,,,,,,,,
오전 5:21:50,756.00,,,,,,,,
오전 5:21:51,755.00,,,,,,,,
오전 5:21:52,754.00,,,,,,,,
오전 5:21:53,753.00,,,,,,,,
오전 5:21:54,752.00,,,,,,,,
오전 5:21:55,750.00,,,,,,,,
오전 5:21:56,749.00,,,,,,,,
오전 5:21:57,747.00,,,,,,,,
오전 5:21:58,745.00,,,,,,,,
오전 5:21:59,744.00,,,,,,,,
오전 5:22:00,744.00,,,,,,,,
오전 5:22:01,745.00,,,,,,,,
오전 5:22:02,746.00,,,,,,,,
오전 5:22:03,747.00,,,,,,,,
오전 5:22:04,747.00,,,,,,,,
오전 5:22:05,747.00,,,,,,,,
오전 5:22:06,746.00,,,,,,,,
오전 5:22:07,745.00,,,,,,,,
오전 5:22:08,745.00,,,,,,,,
오전 5:22:09,745.00,,,,,,,,
오전 5:22:10,745.00,,,,,,,,
오전 5:22:11,745.00,,,,,,,,
오전 5:22:12,746.00,,,,,,,,
오전 5:22:13,746.00,,,,,,,,
오전 5:22:14,746.00,,,,,,,,
오전 5:22:15,745.00,,,,,,,,
오전 5:22:16,744.00,,,,,,,,
오전 5:22:17,743.00,,,,,,,,
오전 5:22:18,742.00,,,,,,,,
오전 5:22:19,742.00,,,,,,,,
오전 5:22:20,741.00,,,,,,,,
오전 5:22:21,741.00,,,,,,,,
오전 5:22:22,741.00,,,,,,,,
오전 5:22:23,741.00,,,,,,,,
오전 5:22:24,741.00,,,,,,,,
오전 5:22:25,742.00,,,,,,,,
오전 5:22:26,744.00,,,,,,,,
오전 5:22:27,745.00,,,,,,,,
오전 5:22:28,745.00,,,,,,,,
오전 5:22:29,744.00,,,,,,,,
오전 5:22:30,743.00,,,,,,,,
오전 5:22:31,742.00,,,,,,,,
오전 5:22:32,741.00,,,,,,,,
오전 5:22:33,740.00,,,,,,,,
오전 5:22:34,741.00,,,,,,,,
오전 5:22:35,742.00,,,,,,,,
오전 5:22:36,743.00,,,,,,,,
오전 5:22:37,743.00,,,,,,,,
오전 5:22:38,743.00,,,,,,,,
오전 5:22:39,742.00,,,,,,,,
오전 5:22:40,740.00,,,,,,,,
오전 5:22:41,738.00,,,,,,,,
오전 5:22:42,737.00,,,,,,,,
오전 5:22:43,736.00,,,,,,,,
오전 5:22:44,736.00,,,,,,,,
오전 5:22:45,736.00,,,,,,,,
오전 5:22:46,736.00,,,,,,,,
오전 5:22:47,736.00,,,,,,,,
오전 5:22:48,735.00,,,,,,,,
오전 5:22:49,735.00,,,,,,,,
오전 5:22:50,735.00,,,,,,,,
오전 5:22:51,735.00,,,,,,,,
오전 5:22:52,735.00,,,,,,,,
오전 5:22:53,735.00,,,,,,,,
오전 5:22:54,735.00,,,,,,,,
오전 5:22:55,735.00,,,,,,,,
오전 5:22:56,735.00,,,,,,,,
오전 5:22:57,735.00,,,,,,,,
오전 5:22:58,735.00,,,,,,,,
오전 5:22:59,735.00,,,,,,,,
오전 5:23:00,735.00,,,,,,,,
오전 5:23:01,735.00,,,,,,,,
오전 5:23:02,736.00,,,,,,,,
오전 5:23:03,737.00,,,,,,,,
오전 5:23:04,738.00,,,,,,,,
오전 5:23:05,738.00,,,,,,,,
오전 5:23:06,738.00,,,,,,,,
오전 5:23:08,738.00,,,,,,,,
오전 5:23:09,738.00,,,,,,,,
오전 5:23:10,738.00,,,,,,,,
오전 5:23:11,737.00,,,,,,,,
오전 5:23:12,737.00,,,,,,,,
오전 5:23:13,735.00,,,,,,,,
오전 5:23:14,734.00,,,,,,,,
오전 5:23:15,732.00,,,,,,,,
오전 5:23:16,730.00,,,,,,,,
오전 5:23:17,728.00,,,,,,,,
오전 5:23:18,727.00,,,,,,,,
오전 5:23:19,726.00,,,,,,,,
오전 5:23:20,726.00,,,,,,,,
오전 5:23:21,726.00,,,,,,,,
오전 5:23:22,726.00,,,,,,,,
오전 5:23:23,725.00,,,,,,,,
오전 5:23:24,725.00,,,,,,,,
오전 5:23:25,725.00,,,,,,,,
오전 5:23:26,725.00,,,,,,,,
오전 5:23:27,725.00,,,,,,,,
오전 5:23:28,726.00,,,,,,,,
오전 5:23:29,726.00,,,,,,,,
오전 5:23:30,726.00,,,,,,,,
오전 5:23:31,726.00,,,,,,,,
오전 5:23:32,727.00,,,,,,,,
오전 5:23:33,728.00,,,,,,,,
오전 5:23:34,728.00,,,,,,,,
오전 5:23:35,729.00,,,,,,,,
오전 5:23:36,729.00,,,,,,,,
오전 5:23:37,729.00,,,,,,,,
오전 5:23:38,728.00,,,,,,,,
오전 5:23:39,727.00,,,,,,,,
오전 5:23:40,726.00,,,,,,,,
오전 5:23:41,724.00,,,,,,,,
오전 5:23:42,723.00,,,,,,,,
오전 5:23:43,723.00,,,,,,,,
오전 5:23:44,723.00,,,,,,,,
오전 5:23:45,723.00,,,,,,,,
오전 5:23:46,724.00,,,,,,,,
오전 5:23:47,724.00,,,,,,,,
오전 5:23:48,725.00,,,,,,,,
오전 5:23:49,726.00,,,,,,,,
오전 5:23:50,727.00,,,,,,,,
오전 5:23:51,728.00,,,,,,,,
오전 5:23:52,729.00,,,,,,,,
오전 5:23:53,730.00,,,,,,,,
오전 5:23:54,732.00,,,,,,,,
오전 5:23:55,734.00,,,,,,,,
오전 5:23:56,736.00,,,,,,,,
오전 5:23:57,737.00,,,,,,,,
오전 5:23:58,737.00,,,,,,,,
오전 5:23:59,737.00,,,,,,,,
오전 5:24:00,736.00,,,,,,,,
오전 5:24:01,734.00,,,,,,,,
오전 5:24:02,732.00,,,,,,,,
오전 5:24:03,730.00,,,,,,,,
오전 5:24:04,728.00,,,,,,,,
오전 5:24:05,727.00,,,,,,,,
오전 5:24:06,728.00,,,,,,,,
오전 5:24:07,729.00,,,,,,,,
오전 5:24:08,730.00,,,,,,,,
오전 5:24:09,732.00,,,,,,,,
오전 5:24:10,733.00,,,,,,,,
오전 5:24:11,734.00,,,,,,,,
오전 5:24:12,735.00,,,,,,,,
오전 5:24:13,735.00,,,,,,,,
오전 5:24:14,734.00,,,,,,,,
오전 5:24:15,733.00,,,,,,,,
오전 5:24:16,732.00,,,,,,,,
오전 5:24:17,732.00,,,,,,,,
오전 5:24:18,732.00,,,,,,,,
오전 5:24:19,733.00,,,,,,,,
오전 5:24:20,734.00,,,,,,,,
오전 5:24:21,735.00,,,,,,,,
오전 5:24:22,735.00,,,,,,,,
오전 5:24:23,735.00,,,,,,,,
오전 5:24:24,734.00,,,,,,,,
오전 5:24:25,732.00,,,,,,,,
오전 5:24:26,730.00,,,,,,,,
오전 5:24:27,727.00,,,,,,,,
오전 5:24:28,725.00,,,,,,,,
오전 5:24:29,723.00,,,,,,,,
오전 5:24:30,721.00,,,,,,,,
오전 5:24:31,719.00,,,,,,,,
오전 5:24:32,718.00,,,,,,,,
오전 5:24:33,716.00,,,,,,,,
오전 5:24:34,716.00,,,,,,,,
오전 5:24:35,715.00,,,,,,,,
오전 5:24:36,715.00,,,,,,,,
오전 5:24:38,714.00,,,,,,,,
오전 5:24:39,714.00,,,,,,,,
오전 5:24:40,714.00,,,,,,,,
오전 5:24:41,714.00,,,,,,,,
오전 5:24:42,714.00,,,,,,,,
오전 5:24:43,713.00,,,,,,,,
오전 5:24:44,712.00,,,,,,,,
오전 5:24:45,712.00,,,,,,,,
오전 5:24:46,712.00,,,,,,,,
오전 5:24:47,712.00,,,,,,,,
오전 5:24:48,712.00,,,,,,,,
오전 5:24:49,713.00,,,,,,,,
오전 5:24:50,714.00,,,,,,,,
오전 5:24:51,716.00,,,,,,,,
오전 5:24:52,718.00,,,,,,,,
오전 5:24:53,720.00,,,,,,,,
오전 5:24:54,722.00,,,,,,,,
오전 5:24:55,722.00,,,,,,,,
오전 5:24:56,723.00,,,,,,,,
오전 5:24:57,723.00,,,,,,,,
오전 5:24:58,723.00,,,,,,,,
오전 5:24:59,723.00,,,,,,,,
오전 5:25:00,724.00,,,,,,,,
오전 5:25:01,725.00,,,,,,,,
오전 5:25:02,727.00,,,,,,,,
오전 5:25:03,728.00,,,,,,,,
오전 5:25:04,729.00,,,,,,,,
오전 5:25:05,730.00,,,,,,,,
오전 5:25:06,731.00,,,,,,,,
오전 5:25:07,730.00,,,,,,,,
오전 5:25:08,729.00,,,,,,,,
오전 5:25:09,728.00,,,,,,,,
오전 5:25:10,728.00,,,,,,,,
오전 5:25:11,728.00,,,,,,,,
오전 5:25:12,727.00,,,,,,,,
오전 5:25:13,727.00,,,,,,,,
오전 5:25:14,728.00,,,,,,,,
오전 5:25:15,728.00,,,,,,,,
오전 5:25:16,728.00,,,,,,,,
오전 5:25:17,728.00,,,,,,,,
오전 5:25:18,728.00,,,,,,,,
오전 5:25:19,728.00,,,,,,,,
오전 5:25:20,728.00,,,,,,,,
오전 5:25:21,728.00,,,,,,,,
오전 5:25:22,728.00,,,,,,,,
오전 5:25:23,727.00,,,,,,,,
오전 5:25:24,727.00,,,,,,,,
오전 5:25:25,726.00,,,,,,,,
오전 5:25:26,726.00,,,,,,,,
오전 5:25:27,725.00,,,,,,,,
오전 5:25:28,724.00,,,,,,,,
오전 5:25:29,724.00,,,,,,,,
오전 5:25:30,724.00,,,,,,,,
오전 5:25:31,724.00,,,,,,,,
오전 5:25:32,724.00,,,,,,,,
오전 5:25:33,725.00,,,,,,,,
오전 5:25:34,725.00,,,,,,,,
오전 5:25:35,726.00,,,,,,,,
오전 5:25:36,726.00,,,,,,,,
오전 5:25:37,726.00,,,,,,,,
오전 5:25:38,726.00,,,,,,,,
오전 5:25:39,726.00,,,,,,,,
오전 5:25:40,727.00,,,,,,,,
오전 5:25:41,727.00,,,,,,,,
오전 5:25:42,728.00,,,,,,,,
오전 5:25:43,729.00,,,,,,,,
오전 5:25:44,730.00,,,,,,,,
오전 5:25:45,731.00,,,,,,,,
오전 5:25:46,730.00,,,,,,,,
오전 5:25:47,729.00,,,,,,,,
오전 5:25:48,728.00,,,,,,,,
오전 5:25:49,727.00,,,,,,,,
오전 5:25:50,725.00,,,,,,,,
오전 5:25:51,724.00,,,,,,,,
오전 5:25:52,723.00,,,,,,,,
오전 5:25:53,721.00,,,,,,,,
오전 5:25:54,720.00,,,,,,,,
오전 5:25:55,719.00,,,,,,,,
오전 5:25:56,718.00,,,,,,,,
오전 5:25:57,717.00,,,,,,,,
오전 5:25:58,717.00,,,,,,,,
오전 5:25:59,716.00,,,,,,,,
오전 5:26:00,715.00,,,,,,,,
오전 5:26:01,714.00,,,,,,,,
오전 5:26:02,714.00,,,,,,,,
오전 5:26:03,713.00,,,,,,,,
오전 5:26:04,714.00,,,,,,,,
오전 5:26:05,715.00,,,,,,,,
오전 5:26:07,717.00,,,,,,,,
오전 5:26:08,720.00,,,,,,,,
오전 5:26:09,723.00,,,,,,,,
오전 5:26:10,725.00,,,,,,,,
오전 5:26:11,727.00,,,,,,,,
오전 5:26:12,729.00,,,,,,,,
오전 5:26:13,729.00,,,,,,,,
오전 5:26:14,730.00,,,,,,,,
오전 5:26:15,730.00,,,,,,,,
오전 5:26:16,730.00,,,,,,,,
오전 5:26:17,730.00,,,,,,,,
오전 5:26:18,730.00,,,,,,,,
오전 5:26:19,730.00,,,,,,,,
오전 5:26:20,730.00,,,,,,,,
오전 5:26:21,730.00,,,,,,,,
오전 5:26:22,730.00,,,,,,,,
오전 5:26:23,730.00,,,,,,,,
오전 5:26:24,730.00,,,,,,,,
오전 5:26:25,730.00,,,,,,,,
오전 5:26:26,730.00,,,,,,,,
오전 5:26:27,729.00,,,,,,,,
오전 5:26:28,729.00,,,,,,,,
오전 5:26:29,728.00,,,,,,,,
오전 5:26:30,726.00,,,,,,,,
오전 5:26:31,726.00,,,,,,,,
오전 5:26:32,726.00,,,,,,,,
오전 5:26:33,727.00,,,,,,,,
오전 5:26:34,728.00,,,,,,,,
오전 5:26:35,729.00,,,,,,,,
오전 5:26:36,729.00,,,,,,,,
